configuration_id,particle_id,x,y,z
52,2,200.35557902121826,374.31470388614207,77.48205033306998
52,3,199.92435316334635,373.8226946149625,77.24744544592953
52,4,214.2188228895765,367.99483812498545,79.91761019956562
52,5,202.194832985682,367.15870104494667,74.46402911781489
53,0,230.67786010141847,381.6500864762396,69.46862152275817
53,1,221.284082928313,382.5455121798652,62.95220109012435
53,2,219.100786464077,385.26913074354724,66.19170893470763
53,3,220.12548600898333,383.3547463730935,63.84236013389762
53,4,216.59973775787404,378.2673443152604,65.44334362682275
53,5,221.4488791362806,387.36236169113175,64.53141277557599
54,0,186.3007573502058,385.7513143068875,46.20704872369059
54,1,187.4052101252151,396.48391379882435,54.246838984632234
54,2,190.095319962779,396.8637715447089,53.699050368531566
54,3,183.04165309987735,402.16433188581357,52.45570995182989
54,4,178.7945375271818,406.38263870588264,64.17484875889551
54,5,178.74516120796235,410.1343300932642,56.003562254819386
55,0,161.91540524043953,414.8950804824784,27.16866849175731
55,1,164.26365102372728,407.96114554286993,31.73403884406183
55,2,157.51793380876435,417.8275308588088,34.813151846890726
55,3,149.10466867717506,421.44772633344274,36.5881845582981
55,4,150.42214885093904,423.45313338454366,35.87901428776841
55,5,151.31359658246865,421.1587608804231,28.339367376975858
56,0,167.82148954879906,432.18560514862077,15.314762354018022
56,1,165.45109941637756,433.29848955358744,19.744248956900023
56,2,162.0312574040895,431.3971205439719,11.82874273248694
56,3,162.74465636369473,430.44399342236363,10.716409526506956
56,4,162.9055392215541,427.2554718687369,10.87835528886067
56,5,159.02480763266004,430.10147973956356,7.113347879795967
57,0,137.5283664363987,432.7637986294879,16.482128189714835
57,1,131.52067168940596,427.26786429488,4.7038247507321955
57,2,144.25570888817612,428.1410951878416,0.6925199285426205
57,3,146.75037391320427,423.6263298967351,-4.470899882047448
57,4,145.68359540242847,432.1368012936325,0.8784834724532065
57,5,149.232436150632,439.56414208885934,1.7696763079407711
58,0,114.53312054987677,433.98025000675256,4.033561844433115
58,1,112.98919952969042,433.5471630106219,12.868615399418484
58,2,115.2490289200704,432.94829329687957,17.94586724248815
58,3,114.85138412522063,443.0567416448898,7.292036346539138
58,4,105.5489142521512,447.6485197899604,0.45790793538692665
58,5,108.75391534988576,448.602129385608,-2.193968650841998
59,0,139.4680333519962,427.7659128936646,-16.77268101703666
59,1,143.66891168426852,423.2708803186707,-17.704061599314045
59,2,148.85913306035044,425.58925207310847,-11.549783738141002
59,3,146.67454630781157,425.6050128702702,-11.52833498678397
59,4,147.33705542560233,425.7446446809663,-14.298999398615994
59,5,142.9270795615648,427.92245108395275,-15.614780853629258
60,0,116.17078027278774,381.9568426710116,-17.317840491453772
60,1,117.75056564698995,380.56589173490875,-25.43983506490084
60,2,119.38529829968309,381.9752019182569,-21.321254196409917
60,3,115.36765681107623,381.31655236249264,-23.306002373797774
60,4,119.05189960516218,385.6405558525959,-15.617189441148252
60,5,122.42780591422287,386.7697531852977,-12.998062677753454
61,0,176.1309397281044,358.51552711719313,5.144637879994552
61,1,187.19802740805724,363.32077991886064,5.026847011027947
