configuration_id,particle_id,x,y,z
32,5,181.72373938320513,314.8727464237862,177.19153335389112
33,0,214.81303241446196,316.60476203775625,173.93097675395825
33,1,216.55038513739007,314.9856509395072,174.3977559446431
33,2,216.88212864056612,314.17187677289445,174.56388578496419
33,3,216.97421898111952,312.8397855049164,174.8467478149159
33,4,219.50966664424345,315.2170669896899,179.41944801632084
33,5,219.3366343774158,313.50999499608827,179.94062039199034
34,0,242.89502993205556,298.4585448087756,118.82284448125483
34,1,244.08497393429755,296.44913011981697,116.80994860615334
34,2,246.82702789568782,306.30682823206865,116.48697496687493
34,3,248.01959202089964,310.2927471996306,117.32473076269709
34,4,251.45262353954013,312.84499145021516,121.5597460624096
34,5,252.0243100649869,314.12056364571185,120.82661106350638
35,0,235.24403412291667,307.1652932584949,107.00160342568589
35,1,233.04834441287056,309.67450220541696,103.37689025156294
35,2,236.88676112928255,312.04236612773735,99.14882612321155
35,3,238.62464817640063,313.58961665946117,102.36699706260794
35,4,236.6270098357347,314.4287164451105,99.2568156739221
35,5,231.73019666444762,315.8918935133864,101.34389247323426
36,0,238.77900510046467,324.62841283015354,99.67209269086462
36,1,241.85541402944708,321.70963815379065,96.68514475743449
36,2,247.2176058069716,322.2542968524104,101.24004445120318
36,3,247.45806886406257,325.2150225617309,103.53429543986553
36,4,249.65060756109912,324.15087697257894,106.08297639067331
36,5,251.82359603785778,319.37184079123335,105.69051760893059
37,0,267.55749198264795,312.0469912535314,65.73040082224459
37,1,268.10831772669417,307.45445233185353,67.96502713766273
37,2,272.0715449183983,312.06658675746667,65.38718673729228
37,3,277.0560786088352,306.3065240258698,66.86185838229109
37,4,279.4017680780439,309.8020029625129,68.26998856664488
37,5,279.23597968666155,317.03460973398217,67.32337886887768
38,0,259.7611232966897,312.0974088801332,126.30565135186283
38,1,264.16946457954583,314.9306945798522,127.87802919535812
38,2,263.0442323265746,315.49062958355313,125.19429126300065
38,3,262.6051692593489,313.38101971747136,123.13689521893144
38,4,264.14949384617495,314.4607916127852,124.2967694122533
38,5,269.59347230901994,316.3825978249062,124.78682453122676
39,0,257.3771777016442,301.6060214581373,144.01086614614877
39,1,260.10919616865846,300.2794323853109,148.35513668336375
39,2,260.02286815745,307.6620387046301,150.36598941356107
39,3,259.8533007189188,308.21661080519164,153.2865418262316
39,4,263.90152729819096,309.5345681007677,158.64126646123833
39,5,260.61846561010805,312.5939576078897,164.4807443738463
40,0,275.3417408136169,297.92450713364406,135.57537590726895
40,1,275.9844503958631,300.11579136555054,134.33701604795826
40,2,278.3090258188143,305.4582166810327,133.90854475319026
40,3,282.0718966575337,304.7441950648363,133.36207225004637
40,4,284.6476290109562,305.249203753814,130.17622991657558
40,5,284.69880924117984,305.6931537122365,128.61187372580562
41,0,252.9650007247205,299.10481698834576,118.04719470495574
41,1,255.4903632842523,295.84286303524465,115.73134554396997
41,2,256.1609282732077,289.1480169424655,119.7296902625818
41,3,254.33584759884974,290.3177104586481,124.89279358673119
41,4,253.48403446190483,289.5971180895024,126.9074894226853
41,5,250.2338003333429,290.6014134266957,127.26345300470118
42,0,288.22556570093394,301.7218094391417,46.54890025796016
42,1,288.2777988250125,303.72845523547835,44.265384277693656
42,2,289.74164298130466,302.9384139035921,40.48349690482632
42,3,289.1533685139376,301.9313144622568,39.88465716584561
42,4,290.4610957544556,299.6764195950104,44.13428103215929
42,5,287.1244805334533,300.45048407699386,41.024288884827726
43,0,273.7929259826474,356.0110304093849,63.320497940385046
43,1,277.53017574481953,358.4710513870742,74.02113940892511
43,2,278.36624347259726,359.39479042803856,71.65989111520832
43,3,282.9384751025416,359.8093451864161,68.79773645957626
43,4,287.9528254100349,359.48208310791335,64.79665900657403
43,5,295.18535709621716,359.3637895550213,61.94726264932491
44,0,260.0133974460286,323.3965102994956,27.71115353390366
44,1,258.0083045088586,321.5938690310097,27.341397864700365
44,2,253.04432807281913,320.4540681543127,22.668189687233678
44,3,247.94377050935546,320.50628883454834,26.266324530782278
44,4,248.740191507953,317.88693528903406,25.28660007099772
44,5,243.46894835691026,320.33366588670833,26.945154598555803
45,0,238.81458977867743,332.842965538631,38.185247293825135
45,1,239.24511597243807,331.81322295336275,40.99021474860302
45,2,241.44561271279525,326.0523481000054,35.895197322438065
45,3,241.81701769606462,326.5843021382475,33.096039401404205
45,4,240.76219401258547,324.16651283748826,25.28133240252576
45,5,241.19521529425074,320.75889366115604,29.031687926065256
46,0,223.2099442700284,363.4254736674439,41.31334185384723
46,1,223.95451700472992,364.1932026784776,44.698883375468185
46,2,227.00141146978322,365.96641692500486,45.93778923044537
46,3,231.1711729566785,362.58540985402794,49.559967324687975
46,4,231.57398444761577,363.71158662012,48.944664254926096
46,5,234.46327371198655,365.64743901756293,43.48225875447853
47,0,209.27412487663577,366.0199934298372,31.58992387714503
47,1,210.80694678036812,372.6448264843802,33.76596204935406
47,2,210.12967911383228,370.80735706581174,31.694661386492182
47,3,209.0248998052564,368.5063211421547,28.827334055126098
47,4,209.38171191396285,366.9511153807671,24.900398602788197
47,5,211.94815034637443,365.09962022731,26.575848912836506
48,0,195.7328507090443,352.95068151934777,43.98524428505557
48,1,195.5208811443993,350.9700612551056,44.52374999165483
48,2,190.52417972158958,344.7723953632587,47.2967835546648
48,3,188.05154059140602,345.48044370606004,48.98027501123427
48,4,187.03694314131735,349.2804296473599,46.52614473636242
48,5,183.95227125573703,348.23885782312567,44.16302715589851
49,0,198.7664545738051,414.237463754768,63.23008396998688
49,1,193.20341765696193,416.39217029445547,62.06079637151914
49,2,192.44706151270563,412.66430542781046,63.6970648141682
49,3,191.74775443090877,406.1825974963777,59.83966859329371
49,4,184.7297689524867,401.3807730609899,65.78841447737247
49,5,182.92745450621362,399.13736993813893,66.07725599662702
50,0,192.60424861977253,376.5490828297899,62.4420731701366
50,1,189.8598539730724,375.70142020327023,61.74203410604338
50,2,185.65045652467367,375.27664908966193,56.386391653773174
50,3,188.1355410366785,379.20070207856617,55.59087943703815
50,4,183.8595806020395,383.7433008037261,60.14165119374821
50,5,181.80889010339038,386.6351013519163,64.00042156347622
51,0,194.38946164323195,369.99537342483467,79.05112836226307
51,1,193.76411275611287,371.43481672492214,75.94715854055629
51,2,195.37860402539548,369.1738654475133,76.39441959907684
